date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2007-06-01,0.00,-160.71,4571.54,10024.38,0.00,17.66,755.75,822.94,428.79,0.00,0.00,0.00,1573.23,2.97,0.00,0.00,0.00,0.00,5840250.46,9275180.84,0.00,18467.76,449195.05,389229.77,297663.96,0.00,0.00,902.06,179.99,0.00,8637588.64,636739960.23,2127935800.69,0.00,19038948.66,96417414.56,133536857.63,128256140.23,0.00,0.00,0.00,363190701.00,370894.18,0.00,0.00
2007-07-01,0.00,-186.68,4899.25,11374.21,0.00,6.07,631.98,733.58,324.40,0.00,0.00,0.00,1119.41,9.23,0.00,0.00,0.00,0.00,6287589.27,10509148.87,0.00,6354.99,378102.41,348881.17,218699.83,0.00,0.00,938.52,64.05,0.00,6104464.60,337702998.61,750406891.39,0.00,1108050.56,48327299.48,53467306.98,26865104.88,0.00,0.00,0.00,106073485.38,604684.90,0.00,0.00
2007-08-01,0.00,-160.36,4921.73,10579.35,0.00,3.34,479.48,757.51,230.22,0.00,0.00,0.00,982.92,8.00,0.00,0.00,0.00,0.00,6310669.61,9801167.23,0.00,3506.21,284681.97,359842.76,143297.75,0.00,0.00,949.50,42.84,0.00,4634577.46,211550810.18,490599016.37,0.00,108933.38,22682742.33,37764576.68,13016922.10,0.00,0.00,0.00,47163940.99,346773.27,0.00,0.00
2007-09-01,0.00,-164.82,4674.29,9479.60,0.00,9.08,469.89,574.14,221.69,0.00,0.00,0.00,1046.44,13.29,0.00,0.00,0.00,0.00,5986189.68,8717917.36,0.00,9494.82,270629.35,284229.08,134621.43,0.00,0.00,943.61,48.74,0.00,5167689.05,218235834.40,509349963.03,0.00,470763.52,24850433.51,28417784.92,14438274.14,0.00,0.00,0.00,63341499.96,589361.28,0.00,0.00
2007-10-01,0.00,-176.06,4729.32,9748.20,0.00,5.36,342.80,823.85,237.66,0.00,0.00,0.00,1104.11,14.66,0.00,0.00,0.00,0.00,6048194.24,8949979.68,0.00,5725.52,206020.77,387418.92,153710.04,0.00,0.00,935.90,42.32,0.00,5140425.60,193467618.16,467767763.25,0.00,729686.69,14952758.40,38897373.73,14699646.10,0.00,0.00,0.00,60447390.24,586837.44,0.00,0.00
2007-11-01,0.00,-148.71,4361.40,10003.17,0.00,3.26,606.94,695.98,329.01,0.00,0.00,0.00,814.14,9.90,0.00,0.00,0.00,0.00,5566206.24,9194441.65,0.00,3411.18,355886.87,336908.79,219679.15,0.00,0.00,940.12,47.18,0.00,3881063.17,226137599.40,527135224.83,0.00,357069.22,34731244.74,37368828.82,23399752.17,0.00,0.00,0.00,51075784.83,467787.29,0.00,0.00
2007-12-01,0.00,-158.86,4397.18,10171.83,0.00,6.35,589.96,781.99,327.63,0.00,0.00,0.00,818.13,15.99,0.00,0.00,0.00,0.00,5592929.24,9321193.49,0.00,6650.13,343464.22,370596.02,221091.11,0.00,0.00,935.44,46.67,0.00,4162334.21,195053725.02,548785112.64,0.00,749676.90,35031905.45,41753354.92,24352305.77,0.00,0.00,0.00,49057690.17,719858.07,0.00,0.00
2008-01-01,0.00,-170.86,4713.18,10655.28,0.00,19.57,462.06,800.10,288.25,0.00,0.00,0.00,868.19,31.08,0.00,0.00,0.00,0.00,6004684.98,9803051.95,0.00,20703.09,271657.82,378167.91,190361.92,0.00,0.00,943.50,34.45,0.00,3754840.29,167679015.87,409137587.66,0.00,2265128.12,20764216.84,31818617.86,16711010.96,0.00,0.00,0.00,43796170.57,1145647.49,0.00,0.00
2008-02-01,0.00,-119.69,4647.74,9679.46,0.00,16.11,343.00,773.88,221.75,0.00,0.00,0.00,729.23,41.09,0.00,0.00,0.00,0.00,5926826.66,8906196.61,0.00,17002.04,212004.77,367373.90,137070.28,0.00,0.00,953.09,56.69,0.00,2517275.28,223456804.27,692286487.15,0.00,24633304.59,47646980.05,103505372.03,90679847.56,0.00,0.00,0.00,44965573.61,3565136.13,0.00,0.00
2008-03-01,0.00,-118.09,4764.38,10154.02,0.00,5.38,510.13,787.09,299.25,0.00,0.00,0.00,898.61,40.61,0.00,0.00,0.00,0.00,6079573.90,9348998.45,0.00,5929.09,310166.69,368870.15,191377.45,0.00,0.00,940.23,42.94,0.00,2672502.19,281193853.17,364944867.71,0.00,4874566.99,62962219.66,58263281.42,49573636.34,0.00,0.00,0.00,60000316.92,5585205.97,0.00,0.00
2008-04-01,0.00,-66.36,4120.29,9963.76,0.00,0.84,595.88,644.20,237.45,0.00,0.00,0.00,908.42,38.39,0.00,0.00,0.00,0.00,5254437.50,9195033.84,0.00,872.79,351710.25,309599.69,146748.47,0.00,0.00,927.96,39.45,0.00,1587690.30,191073261.92,355516741.26,0.00,28012.30,47974287.82,35088738.20,13526091.38,0.00,0.00,0.00,47554470.76,3211325.62,0.00,0.00
2008-05-01,0.00,-97.43,4306.91,10480.10,0.00,1.24,673.63,854.09,299.41,0.00,0.00,0.00,1101.30,40.45,0.00,0.00,0.00,0.00,5512340.51,9606288.45,0.00,1286.20,391954.39,402263.97,188866.13,0.00,0.00,911.85,45.20,0.00,2694012.14,219820323.96,439605715.88,0.00,70255.01,46839218.31,56138166.77,17244659.48,0.00,0.00,0.00,67196381.67,2625677.10,0.00,0.00
2008-06-01,0.00,-117.55,4725.78,10025.11,0.00,4.96,561.77,824.12,268.32,0.00,0.00,0.00,1070.82,69.11,0.00,0.00,0.00,0.00,6029425.92,9202678.55,0.00,5183.12,336180.32,385396.73,170156.50,0.00,0.00,925.23,39.64,0.00,2877707.40,200320964.41,397608871.59,0.00,503740.03,42732626.62,49165563.02,14750642.54,0.00,0.00,0.00,54474267.93,3040158.93,0.00,0.00
2008-07-01,0.00,-104.39,4985.59,11216.22,0.00,0.45,477.80,821.32,269.38,0.00,0.00,0.00,1214.07,93.22,0.00,0.00,0.00,0.00,6336332.37,10321135.84,0.00,486.53,281254.97,383153.77,169240.23,0.00,0.00,921.89,45.64,0.00,2411737.27,224115394.36,520608406.60,0.00,1072429.37,28438974.07,44133537.81,23926710.67,0.00,0.00,0.00,68110566.55,3512095.95,0.00,0.00
2008-08-01,0.00,-88.92,5035.08,11096.86,0.00,0.49,554.57,784.96,313.89,0.00,0.00,0.00,1044.87,83.27,0.00,0.00,0.00,0.00,6469274.18,10207152.12,0.00,498.40,319644.25,364173.58,207285.27,0.00,0.00,933.23,37.37,0.00,2107051.46,190783808.92,406766939.36,0.00,15230.60,25249438.36,30210071.31,13789925.64,0.00,0.00,0.00,54489707.24,2968900.53,0.00,0.00
2008-09-01,0.00,-90.14,4572.80,9809.51,0.00,0.17,310.52,771.84,294.78,0.00,0.00,0.00,1029.11,93.90,0.00,0.00,0.00,0.00,5863627.50,9014795.30,0.00,164.69,178900.26,359262.58,188939.72,0.00,0.00,929.33,33.00,0.00,1915518.01,158436437.29,319669503.47,0.00,5533.84,12337383.93,25873107.27,11696043.07,0.00,0.00,0.00,45452684.26,2559379.23,0.00,0.00
2008-10-01,0.00,-121.59,4649.90,9973.42,0.00,2.31,301.22,682.87,345.89,0.00,0.00,0.00,1005.36,79.53,0.00,0.00,0.00,0.00,5993810.54,9193582.02,0.00,2385.07,183694.88,303883.34,233492.62,0.00,0.00,940.42,57.59,0.00,3064970.62,224563227.15,653500836.64,0.00,1642369.44,24614332.15,55610199.69,21338107.99,0.00,0.00,0.00,127615239.28,10991682.56,0.00,0.00
2008-11-01,0.00,-146.55,4565.81,9969.49,0.00,2.31,287.00,735.16,273.77,0.00,0.00,0.00,720.50,80.19,0.00,0.00,0.00,0.00,5857952.42,9163077.13,0.00,2411.93,173995.54,332127.46,181591.64,0.00,0.00,952.90,33.17,0.00,3339450.78,153474110.49,344661597.13,0.00,533753.55,12409846.76,26200308.60,12746294.26,0.00,0.00,0.00,32559024.73,2777178.23,0.00,0.00
2008-12-01,0.00,-138.05,5005.71,10019.01,0.00,6.51,219.88,803.32,222.29,0.00,0.00,0.00,679.28,85.06,0.00,0.00,0.00,0.00,6416684.81,9189964.61,0.00,6826.43,137452.32,371649.84,143932.92,0.00,0.00,962.34,29.54,0.00,2793428.67,146118966.39,286023575.75,0.00,330864.31,12327308.09,34716839.67,9838007.97,0.00,0.00,0.00,25213764.18,3264894.79,0.00,0.00
2009-01-01,0.00,-16.33,4651.14,10490.44,0.00,12.86,442.96,839.66,422.90,0.00,0.00,0.00,1019.95,84.54,0.00,0.00,0.00,0.00,5993802.29,9668348.63,0.00,13944.11,262462.00,386804.75,284415.84,0.00,0.00,925.43,78.36,0.00,350010.73,663935910.01,498728511.12,0.00,15867471.85,156651098.89,129395448.14,172708025.90,0.00,0.00,0.00,218442905.22,16758595.78,0.00,0.00
2009-02-01,0.00,-43.97,4351.26,9586.11,0.00,2.81,408.68,806.65,321.15,0.00,0.00,0.00,868.53,82.65,0.00,0.00,0.00,0.00,5598279.91,8829911.76,0.00,2990.63,241877.18,366670.89,206076.57,0.00,0.00,930.54,36.77,0.00,1021879.16,151218827.45,407865897.77,0.00,941885.27,23797928.85,34948419.57,24916043.49,0.00,0.00,0.00,48478200.20,2855990.41,0.00,0.00
2009-03-01,0.00,-9.41,4951.07,10042.07,0.00,1.74,241.51,839.78,236.67,0.00,0.00,0.00,696.80,79.17,0.00,0.00,0.00,0.00,6374288.13,9221006.49,0.00,1815.16,146217.40,388179.81,144820.69,0.00,0.00,952.98,25.57,0.00,169689.59,127851690.69,261148013.65,0.00,290959.49,9974268.75,25144324.57,8106638.31,0.00,0.00,0.00,24793253.61,1976701.09,0.00,0.00
2009-04-01,0.00,-1.27,4456.83,9234.03,0.00,2.57,321.30,822.35,328.94,0.00,0.00,0.00,797.85,74.95,0.00,0.00,0.00,0.00,5731733.48,8450493.54,0.00,2689.18,181516.63,377531.10,205174.16,0.00,0.00,932.13,36.55,0.00,20808.71,166275635.71,329079479.34,0.00,176155.05,15348419.67,30976630.50,15306013.54,0.00,0.00,0.00,50298978.68,2480002.60,0.00,0.00
2009-05-01,0.00,-5.15,4778.40,9801.48,0.00,4.19,356.46,928.25,317.71,0.00,0.00,0.00,950.74,68.91,0.00,0.00,0.00,0.00,6112401.24,8991508.47,0.00,4389.95,201588.73,420334.76,191815.20,0.00,0.00,925.65,30.91,0.00,105116.96,150715004.91,291481742.02,0.00,110505.87,14000664.35,29681179.81,11255281.92,0.00,0.00,0.00,41844622.10,2072261.42,0.00,0.00
2009-06-01,0.00,-3.32,4838.53,10134.47,0.00,0.31,315.63,875.62,361.07,0.00,0.00,0.00,1007.48,102.69,0.00,0.00,0.00,0.00,6212498.50,9251904.27,0.00,312.53,179046.24,401782.58,220239.37,0.00,0.00,922.49,40.23,0.00,55382.51,145281242.94,341989526.03,0.00,10319.83,12470495.49,31772269.47,31134769.56,0.00,0.00,0.00,135245250.80,2738444.23,0.00,0.00
2009-07-01,0.00,-15.43,4842.66,10471.76,48.21,1.90,284.47,849.29,369.23,0.00,0.00,0.00,1331.63,411.67,0.00,0.00,0.00,0.00,6221309.07,9574315.50,4473.68,1980.44,159369.69,395317.24,225454.39,0.00,0.00,891.74,29.25,0.00,309345.12,130758136.09,318905943.44,1337521.50,125630.42,9521431.04,26414764.60,15417724.84,0.00,0.00,0.00,42789067.07,10296436.97,0.00,0.00
2009-08-01,0.00,-27.04,4791.40,9793.44,47.69,0.18,179.19,895.76,278.58,0.00,0.00,0.00,1329.56,511.20,0.00,0.00,0.00,0.00,6142292.73,8980244.10,4527.96,172.00,101166.13,407933.37,165221.53,0.00,0.00,887.73,23.42,0.00,494370.50,108758751.93,240748223.92,1143609.87,4411.39,4972383.89,21976559.90,7200914.10,0.00,0.00,0.00,31000077.08,10543676.50,0.00,0.00
2009-09-01,0.00,-13.59,4368.22,8878.83,51.30,3.18,202.99,1005.23,373.36,0.00,0.00,0.00,1277.49,452.16,0.00,0.00,0.00,0.00,5639757.18,8229353.53,4883.43,1982.31,114867.55,465898.75,223806.66,0.00,0.00,884.41,24.38,0.00,287342.72,101001559.83,227726147.58,1267632.53,87280.75,5977738.22,26028082.34,9895537.43,0.00,0.00,0.00,30204029.64,10507551.03,0.00,0.00
2009-10-01,0.00,-21.81,4737.08,9117.57,46.31,5.63,182.20,1153.39,466.90,0.00,0.00,0.00,972.88,383.79,0.00,0.00,0.00,0.00,6066631.84,8420521.50,4042.42,5914.97,104022.60,532757.38,284234.98,0.00,0.00,904.61,26.41,0.00,429216.73,122055479.01,251534422.01,1243187.58,141277.41,5927537.62,33076762.02,13904015.56,0.00,0.00,0.00,27613892.51,9794164.96,0.00,0.00
2009-11-01,0.00,-69.15,4623.27,9528.19,13.89,18.56,337.12,1106.43,667.75,0.00,0.00,0.00,970.92,326.25,0.00,0.00,0.00,0.00,5890719.26,8718157.75,385.69,19622.92,189904.58,519145.94,427968.27,0.00,0.00,899.72,76.29,0.00,1371280.66,221264386.01,957780621.89,1252383.76,23323298.37,70487562.78,162737937.08,176815208.26,0.00,0.00,0.00,161053126.54,39154495.24,0.00,0.00
2009-12-01,0.00,-82.55,4953.08,9766.67,11.94,7.01,203.96,1070.08,522.36,0.00,0.00,0.00,870.23,354.60,0.00,0.00,0.00,0.00,6310210.45,8886860.25,247.03,7273.89,114924.45,500029.33,323524.28,0.00,0.00,913.21,48.02,0.00,1562475.44,116797314.94,711396621.75,478435.48,2502198.08,6626723.40,61112591.74,59031306.33,0.00,0.00,0.00,138219082.13,13986703.12,0.00,0.00
2010-01-01,0.00,-29.86,5024.55,9970.68,14.30,5.92,185.48,1106.67,522.89,0.00,0.00,0.00,947.55,366.90,0.00,0.00,0.00,0.00,6413104.61,9078163.85,292.95,6256.87,105917.30,507868.29,337437.21,0.00,0.00,908.03,73.84,0.00,591118.72,316436261.10,558637660.90,1053290.15,11592141.50,48169239.49,81822970.38,116663213.45,0.00,0.00,0.00,125951713.03,37302868.18,0.00,0.00
2010-02-01,0.00,-21.62,4433.80,9229.58,13.75,3.31,230.30,1136.84,491.80,0.00,0.00,0.00,936.22,353.81,0.00,0.00,0.00,0.00,5690724.44,8402216.37,280.78,3660.29,131447.17,526961.31,311638.03,0.00,0.00,896.43,74.44,0.00,439625.96,332419374.67,471545266.89,591331.99,9137985.05,56882515.05,90651746.06,112034645.31,0.00,0.00,0.00,110942810.95,22027146.19,0.00,0.00
2010-03-01,0.00,-4.35,5022.42,9700.36,14.93,0.79,169.97,1108.68,429.34,0.00,0.00,0.00,816.46,319.24,0.00,0.00,0.00,0.00,6480071.02,8840982.05,307.62,878.87,97016.77,524580.27,259722.40,0.00,0.00,921.82,25.59,0.00,59688.67,115673083.86,251348887.77,379226.11,25211.55,4912116.91,27778268.62,12147594.84,0.00,0.00,0.00,24981309.02,7076387.13,0.00,0.00
2010-04-01,0.00,-3.61,4263.07,8916.46,-0.38,0.59,289.45,1044.82,407.07,0.00,0.00,0.00,988.77,315.50,0.00,0.00,0.00,0.00,5460736.91,8124242.12,0.00,650.60,165941.33,491462.22,250392.40,0.00,0.00,893.46,38.48,0.00,57727.15,257084373.05,213849374.60,0.00,120921.74,16971336.12,25270956.94,33039334.09,0.00,0.00,0.00,83495820.96,9465120.92,0.00,0.00
2010-05-01,0.00,-27.87,4337.12,9671.05,-0.58,1.91,284.66,1264.41,446.55,0.00,0.00,0.00,1259.07,276.17,0.00,0.00,0.00,0.00,5549809.24,8803878.97,0.18,2007.76,163069.50,573118.34,269769.97,0.00,0.00,877.18,29.36,0.00,613623.02,130858218.63,243206014.43,157.29,42152.47,9813730.88,32967446.25,14409361.33,0.00,0.00,0.00,59839737.96,7590152.12,0.00,0.00
2010-06-01,0.00,-6.57,4558.48,9675.74,31.51,0.41,238.88,1426.62,452.64,0.00,0.00,0.00,1348.70,306.31,0.00,0.00,0.00,0.00,5854210.12,8843986.28,2936.90,446.51,137191.15,652554.42,270777.26,0.00,0.00,874.08,31.14,0.00,135303.43,139146618.31,283260188.36,726532.25,19931.27,10002771.28,42506374.47,15422659.57,0.00,0.00,0.00,50518406.46,9261288.39,0.00,0.00
2010-07-01,0.00,-1.90,5001.11,9896.75,44.11,0.17,259.77,1528.11,358.06,0.00,0.00,0.00,1440.71,294.21,0.00,0.00,0.00,0.00,6396818.36,9023948.49,4054.40,183.81,148284.43,705113.55,213859.59,0.00,0.00,876.26,26.70,0.00,34331.72,135047923.02,250058435.43,921524.91,-7109.20,8660921.95,39917219.90,9032450.96,0.00,0.00,0.00,41976508.32,7051502.48,0.00,0.00
2010-08-01,0.00,-2.03,4853.06,9281.87,24.66,1.86,238.66,1568.53,360.31,0.00,0.00,0.00,1599.59,549.92,0.00,0.00,0.00,0.00,6231181.58,8449543.60,1958.00,1964.86,136243.57,737160.99,213842.67,0.00,0.00,853.62,32.22,0.00,29173.41,131635611.70,281181393.88,501430.11,47307.67,7347339.10,48545881.45,15026765.23,0.00,0.00,0.00,71648200.00,14996980.83,0.00,0.00
2010-09-01,0.00,-2.84,4555.60,8177.09,14.21,3.78,241.29,1506.89,362.36,0.00,0.00,0.00,1672.43,413.18,0.00,0.00,0.00,0.00,5846002.38,7447899.81,1311.32,4003.99,138625.14,701616.40,212636.57,0.00,0.00,847.03,23.19,0.00,53140.27,102272434.19,189079583.26,302988.52,89154.53,6212156.45,34748304.96,8183709.28,0.00,0.00,0.00,37275324.69,8903718.67,0.00,0.00
2010-10-01,0.00,-0.79,4627.74,8181.04,40.90,0.16,176.21,1373.56,420.02,0.00,0.00,0.00,1523.67,432.66,0.00,0.00,0.00,0.00,5913079.40,7458764.86,3716.39,181.72,101457.12,653382.41,258671.21,0.00,0.00,857.77,21.44,0.00,14914.03,90453822.68,178273710.53,788439.44,30236.03,5056167.75,29830547.40,9301997.32,0.00,0.00,0.00,30621938.09,6336856.59,0.00,0.00
2010-11-01,0.00,-2.14,4586.40,7933.10,9.82,0.40,160.12,1385.03,392.87,0.00,0.00,0.00,1652.36,371.55,0.00,0.00,0.00,0.00,5840250.45,7211164.32,1210.77,461.39,91549.71,657118.00,238700.64,0.00,0.00,851.48,21.38,0.00,28159.78,86765524.60,165601668.51,135100.37,91522.88,4657512.14,29729959.93,9385955.04,0.00,0.00,0.00,37046084.45,6618813.38,0.00,0.00
2010-12-01,0.00,-14.41,4664.87,8033.05,1.43,0.54,134.11,1584.65,340.26,0.00,0.00,0.00,1569.77,469.58,0.00,0.00,0.00,0.00,5921003.91,7292211.24,55.75,580.92,77066.28,736476.15,205743.27,0.00,0.00,848.03,21.16,0.00,223630.35,78837732.11,184668129.32,36197.74,18425.07,2809702.65,34346583.59,8187976.16,0.00,0.00,0.00,30041893.81,7436290.39,0.00,0.00
2011-01-01,0.00,-86.12,4730.36,9130.89,0.45,23.14,318.67,1466.98,492.50,0.00,0.00,0.00,1106.67,380.18,0.00,0.00,0.00,0.00,5992329.02,8329550.29,36.12,24376.81,181494.75,687132.59,315342.40,0.00,0.00,884.22,61.74,0.00,1966397.20,195762082.38,463349697.72,55712.44,7651473.29,79233593.18,99434025.28,84811883.31,0.00,0.00,0.00,87123604.83,16714699.97,0.00,0.00
2011-02-01,0.00,-95.82,4259.47,8675.99,4.47,8.13,306.53,1416.29,407.87,0.00,0.00,0.00,1150.66,400.15,0.00,0.00,0.00,0.00,5422908.98,7910188.05,208.14,8525.70,174533.75,655837.34,261351.76,0.00,0.00,872.98,121.87,0.00,2826717.07,166794615.77,1191508813.17,1314956.52,14443070.37,15490958.76,144727646.10,148511282.77,0.00,0.00,0.00,232123907.61,19312663.29,0.00,0.00
2011-03-01,0.00,-19.58,4693.98,9221.60,-0.38,1.21,168.61,1471.86,355.00,0.00,0.00,0.00,951.98,473.36,0.00,0.00,0.00,0.00,5990678.72,8408147.30,0.00,1480.47,96969.66,686718.81,228405.10,0.00,0.00,889.98,26.84,0.00,373590.58,116761833.27,253395422.60,0.00,37493.98,3390374.91,39558488.71,10667791.07,0.00,0.00,0.00,26026598.01,10178616.42,0.00,0.00
2011-04-01,0.00,-3.82,4431.01,8644.25,-0.23,0.11,140.45,1189.65,261.62,0.00,0.00,0.00,880.56,373.37,0.00,0.00,0.00,0.00,5656589.03,7853982.56,0.02,112.89,80864.39,566615.26,160278.49,0.00,0.00,899.57,26.29,0.00,83992.02,114058724.33,225736144.89,28.46,3071.15,4079593.70,31493103.41,6854052.81,0.00,0.00,0.00,23992504.38,9567250.02,0.00,0.00
2011-05-01,0.00,-7.76,4334.28,9824.04,7.43,0.14,260.51,1359.12,294.31,0.00,0.00,0.00,1233.52,380.26,0.00,0.00,0.00,0.00,5576968.06,8962183.26,645.26,172.06,149638.68,628366.75,183335.20,0.00,0.00,876.48,31.64,0.00,199258.38,149576707.45,283030514.83,214650.95,10621.15,10103796.76,42449185.31,10366441.54,0.00,0.00,0.00,47743646.68,11140527.27,0.00,0.00
2011-06-01,0.00,-14.00,4437.95,9772.11,45.86,0.15,213.16,1334.00,233.30,0.00,0.00,0.00,1301.59,588.72,0.00,0.00,0.00,0.00,5727392.50,8892283.05,3606.27,168.79,122734.01,631797.32,136827.66,0.00,0.00,866.13,28.16,0.00,307880.63,125068662.01,264783549.88,1162669.35,5500.97,7235040.20,38118251.83,6708674.75,0.00,0.00,0.00,40137374.57,16291054.74,0.00,0.00
2011-07-01,0.00,-19.53,4575.77,9959.19,59.67,0.14,309.17,1367.31,289.89,0.00,0.00,0.00,1452.50,601.76,0.00,0.00,0.00,0.00,5897437.93,9079001.80,4214.45,145.25,176388.39,651876.86,173287.65,0.00,0.00,859.46,30.94,0.00,481471.72,134880425.02,297062606.91,1567090.02,8080.75,12673645.87,43099310.81,10810963.71,0.00,0.00,0.00,49444720.99,17343662.44,0.00,0.00
2011-08-01,0.00,-5.25,4463.62,9416.45,60.93,0.03,265.21,1463.56,287.22,0.00,0.00,0.00,1281.55,440.53,0.00,0.00,0.00,0.00,5756780.30,8599908.55,4842.81,30.99,151842.80,688013.39,168289.86,0.00,0.00,869.63,30.69,0.00,123509.88,133661182.43,284291274.33,1755935.35,1223.92,10210951.86,46320771.11,9138340.83,0.00,0.00,0.00,39850246.90,13225256.00,0.00,0.00
2011-09-01,0.00,-5.05,4412.06,8591.88,59.51,0.16,179.96,1093.58,285.64,0.00,0.00,0.00,1177.55,621.13,0.00,0.00,0.00,0.00,5708733.27,7874103.45,5238.21,174.42,103304.19,536838.14,169133.87,0.00,0.00,877.02,29.56,0.00,115630.07,121250006.98,251516780.38,1744430.94,30304.75,8699730.00,33973460.78,9194879.16,0.00,0.00,0.00,33744294.94,18031223.83,0.00,0.00
2011-10-01,0.00,-5.46,4813.02,8636.96,61.88,0.57,149.71,1169.40,327.04,0.00,0.00,0.00,962.27,474.41,0.00,0.00,0.00,0.00,6246729.35,7882831.01,5194.81,671.54,85403.04,574945.91,195301.24,0.00,0.00,903.63,28.69,0.00,111272.87,117652629.77,245412154.86,1691519.20,400284.23,7291098.36,36436257.07,11444845.41,0.00,0.00,0.00,30096398.17,13979924.29,0.00,0.00
2011-11-01,0.00,-20.19,4573.55,8380.87,57.56,1.07,264.84,1489.64,385.43,0.00,0.00,0.00,1023.93,458.14,0.00,0.00,0.00,0.00,5901933.84,7671511.04,5203.44,1137.86,148919.85,701859.41,229736.68,0.00,0.00,882.36,34.37,0.00,508474.68,122505085.32,305974003.40,1982905.30,25885.16,8802862.72,52237639.99,17887171.14,0.00,0.00,0.00,39875343.11,13800839.24,0.00,0.00
2011-12-01,0.00,-18.76,4899.67,8136.24,32.45,0.05,178.91,1523.87,300.39,0.00,0.00,0.00,867.58,474.00,0.00,0.00,0.00,0.00,6303157.75,7410081.87,2220.95,47.26,102648.49,711311.73,175803.80,0.00,0.00,896.97,25.23,0.00,397642.58,109794389.16,212528886.35,845861.23,1397.87,4651788.35,39282316.22,8012005.62,0.00,0.00,0.00,22614123.47,10407479.14,0.00,0.00
2012-01-01,0.00,-32.25,4876.13,8942.30,15.29,3.90,272.50,1550.19,331.58,0.00,0.00,0.00,792.60,645.14,0.00,0.00,0.00,0.00,6267881.25,8110689.36,316.95,4120.06,155982.52,727704.98,197398.16,0.00,0.00,888.87,28.17,0.00,551146.98,118566656.38,251039373.74,402149.26,245746.22,8807204.06,47155800.08,12139766.17,0.00,0.00,0.00,28151009.91,15610030.06,0.00,0.00
2012-02-01,0.00,-12.82,4742.71,8461.70,16.68,2.00,233.27,1498.64,266.25,0.00,0.00,0.00,838.88,423.96,0.00,0.00,0.00,0.00,6098077.73,7662166.95,342.80,2111.87,133495.64,701104.12,158147.44,0.00,0.00,895.83,28.97,0.00,241624.63,123695152.02,245880609.79,525630.33,111993.71,7439359.67,46225439.03,9812331.96,0.00,0.00,0.00,27365496.45,10923178.41,0.00,0.00
2012-03-01,0.00,-6.20,4557.11,8551.56,14.67,0.84,189.99,1475.09,280.94,0.00,0.00,0.00,1104.08,504.17,0.00,0.00,0.00,0.00,5857858.54,7766822.04,304.10,901.11,108517.81,692664.70,166707.83,0.00,0.00,875.33,26.49,0.00,109470.42,107965430.67,228083620.45,426866.15,32855.11,5423625.91,41287026.29,8481104.93,0.00,0.00,0.00,32012988.02,12311181.22,0.00,0.00
2012-04-01,0.00,-3.01,4142.36,8040.26,-0.53,0.18,310.06,1441.46,276.60,0.00,0.00,0.00,1129.19,361.01,0.00,0.00,0.00,0.00,5328989.39,7352205.61,0.27,174.96,177308.68,672067.43,161901.74,0.00,0.00,872.28,32.60,0.00,69216.76,132411370.30,257781715.33,335.96,6568.30,9918030.80,45357792.14,9198460.28,0.00,0.00,0.00,41421520.43,9509321.14,0.00,0.00
2012-05-01,0.00,-7.22,4827.76,9019.35,-0.77,0.19,214.03,1338.82,244.71,0.00,0.00,0.00,1166.10,471.84,0.00,0.00,0.00,0.00,6210516.59,8220802.11,6.03,234.19,123170.79,617340.29,143208.95,0.00,0.00,886.57,28.11,0.00,128516.75,129112781.88,251095269.36,962.57,7234.76,6709221.01,37106517.39,6499913.05,0.00,0.00,0.00,36658286.08,13117120.05,0.00,0.00
2012-06-01,0.00,-24.64,4104.78,9177.31,7.28,0.29,326.69,1363.89,310.28,0.00,0.00,0.00,1562.96,573.41,0.00,0.00,0.00,0.00,5250389.60,8338105.99,587.88,259.85,184843.69,644902.92,180154.54,0.00,0.00,838.93,36.39,0.00,657769.33,146886550.51,332455471.13,286035.79,10706.79,9997445.08,47858975.19,12449933.70,0.00,0.00,0.00,60029595.05,16841780.45,0.00,0.00
